timestamp,project_uuid,project_numeric_id,device,sheet,usina,modulo,tipo,equipamento_id,pressao,rpm,status_1,status_2,gps,pressao_aspersor,gps_aspersor,pressao_carretel,gps_carretel,velocidade_recolhimento,metragem_mangueira,codigo,bomba_operando,gps_valido,label,gps_aspersor_valido,gps_carretel_valido,is_ok,is_falha,pressao_num,rpm_num,pressao_aspersor_num,pressao_carretel_num,velocidade_recolhimento_num,metragem_mangueira_num,null_count,diagnosticos_corrigidos,BOMBA_OFFLINE,GPS_BOMBA_PROBLEMA,PRESSAO_BOMBA_NULA,CARRETEL_OFFLINE,ASPERSOR_OFFLINE,GPS_ASPERSOR_PROBLEMA,GPS_CARRETEL_PROBLEMA,RECOLHIMENTO_ZERADO,label_corrigido,is_falha_corrigido,is_ok_corrigido
"2026-05-21 11:40:13,000",5f472279-d46b-490f-aac2-7c2e1857bca9,98,Device/RADCOM_9509,GERAL,USA MURILLO,MÓDULO 5,bomba,41,1.25,0,70,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.25,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 11:40:13,000",5f472279-d46b-490f-aac2-7c2e1857bca9,98,Device/RADCOM_9509,GERAL,USA MURILLO,MÓDULO 5,carretel,42,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:40:13,000",5f472279-d46b-490f-aac2-7c2e1857bca9,98,Device/RADCOM_9509,GERAL,USA MURILLO,MÓDULO 5,carretel,44,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:40:13,000",5f472279-d46b-490f-aac2-7c2e1857bca9,98,Device/RADCOM_9509,GERAL,USA MURILLO,MÓDULO 5,carretel,46,,,,00000011,-19.396390/-48.328505,0.09,Null,0.26,-19.396390/-48.328505,0.0,255.0,4055M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.09,0.26,0.0,255.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:41:13,000",1decba0a-4a07-410d-b44a-39064f9434fa,2,Device/RADCOM_9310,GERAL,USA MURILLO,MÓDULO 8,bomba,30,1.24,0,77,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.24,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 11:41:13,000",1decba0a-4a07-410d-b44a-39064f9434fa,2,Device/RADCOM_9310,GERAL,USA MURILLO,MÓDULO 8,bomba,31,Null,790,83,00000000,-19.384908/-48.324160,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,790.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-21 11:41:13,000",1decba0a-4a07-410d-b44a-39064f9434fa,2,Device/RADCOM_9310,GERAL,USA MURILLO,MÓDULO 8,carretel,32,,,,00000011,-19.405383/-48.323729,0.09,-19.380296/-48.320520,0.21,-19.405383/-48.323729,0.0,216.0,3421M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.09,0.21,0.0,216.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:41:13,000",1decba0a-4a07-410d-b44a-39064f9434fa,2,Device/RADCOM_9310,GERAL,USA MURILLO,MÓDULO 8,carretel,34,,,,00000011,-19.399399/-48.337838,0.05,-19.381640/-48.312433,0.31,-19.399399/-48.337838,10.0,155.0,4196M00,1,1,OK,1.0,1.0,1,0,,,0.05,0.31,10.0,155.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:41:13,000",1decba0a-4a07-410d-b44a-39064f9434fa,2,Device/RADCOM_9310,GERAL,USA MURILLO,MÓDULO 8,carretel,36,,,,00000011,-19.387627/-48.315950,0.12,-19.403595/-48.334754,0.43,-19.387627/-48.315950,1.0,156.0,4359M00,1,1,OK,1.0,1.0,1,0,,,0.12,0.43,1.0,156.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:42:13,000",14f989ef-54ba-4319-b2a8-10af09d33715,24,Device/RADCOM_2768,GERAL,USA MURILLO,MÓDULO 7,bomba,40,1.4,1027,69,00000100,-19.399790/-48.313980,,,,,,,,1,1,OK,,,1,0,1.4,1027.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:42:13,000",14f989ef-54ba-4319-b2a8-10af09d33715,24,Device/RADCOM_2768,GERAL,USA MURILLO,MÓDULO 7,bomba,41,1.53,0,67,00000100,-19.381882/-48.290065,,,,,,,,1,1,OK,,,1,0,1.53,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:42:13,000",14f989ef-54ba-4319-b2a8-10af09d33715,24,Device/RADCOM_2768,GERAL,USA MURILLO,MÓDULO 7,carretel,42,,,,00000011,-19.396866/-48.312744,0.08,-19.409972/-48.314557,0.22,-19.396866/-48.312744,0.0,242.0,3539M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.08,0.22,0.0,242.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:42:13,000",14f989ef-54ba-4319-b2a8-10af09d33715,24,Device/RADCOM_2768,GERAL,USA MURILLO,MÓDULO 7,carretel,44,,,,00000011,-19.372437/-48.305963,Null,Null,0.45,-19.372437/-48.305963,1.0,176.0,3943M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.45,1.0,176.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:42:13,000",14f989ef-54ba-4319-b2a8-10af09d33715,24,Device/RADCOM_2768,GERAL,USA MURILLO,MÓDULO 7,carretel,46,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:43:13,000",bc4cc1f0-083b-4f6f-9b3a-ce954bfe4c3e,65,Device/RADCOM_8673,GERAL,CMAA CANAPOLIS,FRENTE 3,bomba,20,1.21,945,68,00000000,-19.376767/-48.322506,,,,,,,,1,1,OK,,,1,0,1.21,945.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:43:13,000",bc4cc1f0-083b-4f6f-9b3a-ce954bfe4c3e,65,Device/RADCOM_8673,GERAL,CMAA CANAPOLIS,FRENTE 3,bomba,21,1.29,0,74,00000000,-19.374608/-48.333499,,,,,,,,1,1,OK,,,1,0,1.29,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:43:13,000",bc4cc1f0-083b-4f6f-9b3a-ce954bfe4c3e,65,Device/RADCOM_8673,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,22,,,,00000011,-19.406629/-48.333691,0.13,Null,0.15,-19.406629/-48.333691,2.0,259.0,4882M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.13,0.15,2.0,259.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:43:13,000",bc4cc1f0-083b-4f6f-9b3a-ce954bfe4c3e,65,Device/RADCOM_8673,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,24,,,,00000011,-19.380939/-48.339358,0.01,-19.385061/-48.329738,0.22,-19.380939/-48.339358,3.0,142.0,4009M00,1,1,OK,1.0,1.0,1,0,,,0.01,0.22,3.0,142.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:43:13,000",bc4cc1f0-083b-4f6f-9b3a-ce954bfe4c3e,65,Device/RADCOM_8673,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,26,,,,00000011,-19.384750/-48.331737,0.09,-19.409891/-48.317299,0.47,-19.384750/-48.331737,9.0,72.0,3855M00,1,1,OK,1.0,1.0,1,0,,,0.09,0.47,9.0,72.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:44:13,000",ce7ad0dc-fd53-4148-800d-4fc3b5cf2577,79,Device/RADCOM_6965,GERAL,USA MURILLO,MÓDULO 7,bomba,30,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 11:44:13,000",ce7ad0dc-fd53-4148-800d-4fc3b5cf2577,79,Device/RADCOM_6965,GERAL,USA MURILLO,MÓDULO 7,bomba,31,1.45,0,65,00000000,-19.407748/-48.310880,,,,,,,,0,1,OK,,,1,0,1.45,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:44:13,000",ce7ad0dc-fd53-4148-800d-4fc3b5cf2577,79,Device/RADCOM_6965,GERAL,USA MURILLO,MÓDULO 7,carretel,32,,,,00000011,-19.371593/-48.309850,0.05,-19.392109/-48.286088,0.47,-19.371593/-48.309850,0.0,171.0,3621M00,0,1,OK,1.0,1.0,1,0,,,0.05,0.47,0.0,171.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:44:13,000",ce7ad0dc-fd53-4148-800d-4fc3b5cf2577,79,Device/RADCOM_6965,GERAL,USA MURILLO,MÓDULO 7,carretel,34,,,,00000011,-19.387852/-48.330821,Null,Null,0.43,-19.387852/-48.330821,0.0,45.0,4131M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.43,0.0,45.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:44:13,000",ce7ad0dc-fd53-4148-800d-4fc3b5cf2577,79,Device/RADCOM_6965,GERAL,USA MURILLO,MÓDULO 7,carretel,36,,,,00000011,-19.403763/-48.305216,Null,Null,0.44,-19.403763/-48.305216,0.0,209.0,3956M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.44,0.0,209.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:45:13,000",b2007af9-4428-4cbd-b7f0-c87848c3969e,75,Device/RADCOM_7685,GERAL,CMAA UVT,FRENTE 2,bomba,10,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 11:45:13,000",b2007af9-4428-4cbd-b7f0-c87848c3969e,75,Device/RADCOM_7685,GERAL,CMAA UVT,FRENTE 2,bomba,11,Null,1073,53,00000100,-19.396121/-48.321826,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,1073.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-21 11:45:13,000",b2007af9-4428-4cbd-b7f0-c87848c3969e,75,Device/RADCOM_7685,GERAL,CMAA UVT,FRENTE 2,carretel,12,,,,00000011,-19.406838/-48.330431,Null,Null,0.23,-19.406838/-48.330431,9.0,49.0,3241M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.23,9.0,49.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:45:13,000",b2007af9-4428-4cbd-b7f0-c87848c3969e,75,Device/RADCOM_7685,GERAL,CMAA UVT,FRENTE 2,carretel,14,,,,00000011,-19.399061/-48.286650,0.1,-19.394640/-48.328825,0.28,-19.399061/-48.286650,1.0,140.0,4168M00,1,1,OK,1.0,1.0,1,0,,,0.1,0.28,1.0,140.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:45:13,000",b2007af9-4428-4cbd-b7f0-c87848c3969e,75,Device/RADCOM_7685,GERAL,CMAA UVT,FRENTE 2,carretel,16,,,,00000011,-19.374814/-48.306997,Null,Null,0.33,-19.374814/-48.306997,6.0,144.0,4021M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.33,6.0,144.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:46:13,000",03198a7a-8da0-42c7-95f3-bd1dc81ff294,96,Device/RADCOM_7539,GERAL,CMAA PONTAL,FRENTE 4,bomba,30,1.21,0,66,00000100,-19.376266/-48.292575,,,,,,,,1,1,OK,,,1,0,1.21,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:46:13,000",03198a7a-8da0-42c7-95f3-bd1dc81ff294,96,Device/RADCOM_7539,GERAL,CMAA PONTAL,FRENTE 4,bomba,31,1.55,996,53,00000100,-19.388200/-48.283704,,,,,,,,1,1,OK,,,1,0,1.55,996.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:46:13,000",03198a7a-8da0-42c7-95f3-bd1dc81ff294,96,Device/RADCOM_7539,GERAL,CMAA PONTAL,FRENTE 4,carretel,32,,,,00000011,-19.386198/-48.303429,0.2,Null,0.31,-19.386198/-48.303429,1.0,178.0,3627M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.2,0.31,1.0,178.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:46:13,000",03198a7a-8da0-42c7-95f3-bd1dc81ff294,96,Device/RADCOM_7539,GERAL,CMAA PONTAL,FRENTE 4,carretel,34,,,,00000011,-19.386480/-48.298682,Null,Null,0.39,-19.386480/-48.298682,5.0,220.0,3764M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.39,5.0,220.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:46:13,000",03198a7a-8da0-42c7-95f3-bd1dc81ff294,96,Device/RADCOM_7539,GERAL,CMAA PONTAL,FRENTE 4,carretel,36,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:47:13,000",30bbf73c-b66e-41f9-a822-b8e90d71d243,39,Device/RADCOM_8568,GERAL,YPÊ,FRENTE 2,bomba,20,1.51,0,71,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.51,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 11:47:13,000",30bbf73c-b66e-41f9-a822-b8e90d71d243,39,Device/RADCOM_8568,GERAL,YPÊ,FRENTE 2,bomba,21,1.32,1065,72,00000100,-19.404844/-48.332865,,,,,,,,1,1,OK,,,1,0,1.32,1065.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:47:13,000",30bbf73c-b66e-41f9-a822-b8e90d71d243,39,Device/RADCOM_8568,GERAL,YPÊ,FRENTE 2,carretel,22,,,,00000011,-19.383356/-48.284712,0.06,-19.393818/-48.300133,0.47,-19.383356/-48.284712,4.0,140.0,3045M00,1,1,OK,1.0,1.0,1,0,,,0.06,0.47,4.0,140.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:47:13,000",30bbf73c-b66e-41f9-a822-b8e90d71d243,39,Device/RADCOM_8568,GERAL,YPÊ,FRENTE 2,carretel,24,,,,00000011,-19.408174/-48.302532,0.16,-19.405232/-48.283035,0.19,-19.408174/-48.302532,9.0,264.0,4569M00,1,1,OK,1.0,1.0,1,0,,,0.16,0.19,9.0,264.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:47:13,000",30bbf73c-b66e-41f9-a822-b8e90d71d243,39,Device/RADCOM_8568,GERAL,YPÊ,FRENTE 2,carretel,26,,,,00000011,-19.386929/-48.324245,0.16,-19.392169/-48.296468,0.14,-19.386929/-48.324245,0.0,107.0,4114M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.16,0.14,0.0,107.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:48:13,000",e66379d7-75d0-41b0-81d7-2002774315d9,6,Device/RADCOM_6001,GERAL,USA LUCIANO,MÓDULO 2,bomba,40,1.52,919,59,00000000,-19.400341/-48.298303,,,,,,,,1,1,OK,,,1,0,1.52,919.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:48:13,000",e66379d7-75d0-41b0-81d7-2002774315d9,6,Device/RADCOM_6001,GERAL,USA LUCIANO,MÓDULO 2,bomba,41,1.34,0,83,00000000,-19.389946/-48.339529,,,,,,,,1,1,OK,,,1,0,1.34,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:48:13,000",e66379d7-75d0-41b0-81d7-2002774315d9,6,Device/RADCOM_6001,GERAL,USA LUCIANO,MÓDULO 2,carretel,42,,,,00000011,-19.373938/-48.284707,0.00,-19.401948/-48.329353,0.09,-19.373938/-48.284707,3.0,296.0,3493M00,1,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.09,3.0,296.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:48:13,000",e66379d7-75d0-41b0-81d7-2002774315d9,6,Device/RADCOM_6001,GERAL,USA LUCIANO,MÓDULO 2,carretel,44,,,,00000011,-19.392437/-48.317858,0.16,-19.389438/-48.317467,0.12,-19.392437/-48.317858,2.0,287.0,4020M00,1,1,OK,1.0,1.0,1,0,,,0.16,0.12,2.0,287.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:48:13,000",e66379d7-75d0-41b0-81d7-2002774315d9,6,Device/RADCOM_6001,GERAL,USA LUCIANO,MÓDULO 2,carretel,46,,,,00000011,Null,0.12,-19.401965/-48.296945,0.43,Null,7.0,256.0,4193M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.12,0.43,7.0,256.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 11:49:13,000",e42c8b12-d906-4b8e-8add-5dc6780dcd70,40,Device/RADCOM_4692,GERAL,USA MURILLO,MÓDULO 5,bomba,30,1.23,0,52,00000100,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.23,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 11:49:13,000",e42c8b12-d906-4b8e-8add-5dc6780dcd70,40,Device/RADCOM_4692,GERAL,USA MURILLO,MÓDULO 5,bomba,31,Null,Null,Null,Null,Null,,,,,,,,0,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 11:49:13,000",e42c8b12-d906-4b8e-8add-5dc6780dcd70,40,Device/RADCOM_4692,GERAL,USA MURILLO,MÓDULO 5,carretel,32,,,,00000011,-19.409794/-48.306083,0.00,-19.383985/-48.307743,0.27,-19.409794/-48.306083,0.0,11.0,3688M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.27,0.0,11.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:49:13,000",e42c8b12-d906-4b8e-8add-5dc6780dcd70,40,Device/RADCOM_4692,GERAL,USA MURILLO,MÓDULO 5,carretel,34,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:49:13,000",e42c8b12-d906-4b8e-8add-5dc6780dcd70,40,Device/RADCOM_4692,GERAL,USA MURILLO,MÓDULO 5,carretel,36,,,,00000011,-19.387764/-48.336294,0.15,Null,0.14,-19.387764/-48.336294,0.0,110.0,4613M00,0,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.15,0.14,0.0,110.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:50:13,000",bf009799-3b08-4447-85bb-89e8bf783f06,26,Device/RADCOM_1160,GERAL,CEDRO,FRENTE 1,bomba,30,1.32,0,70,00000100,-19.408719/-48.319687,,,,,,,,1,1,OK,,,1,0,1.32,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:50:13,000",bf009799-3b08-4447-85bb-89e8bf783f06,26,Device/RADCOM_1160,GERAL,CEDRO,FRENTE 1,bomba,31,1.47,806,74,00000100,-19.405187/-48.319315,,,,,,,,1,1,OK,,,1,0,1.47,806.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:50:13,000",bf009799-3b08-4447-85bb-89e8bf783f06,26,Device/RADCOM_1160,GERAL,CEDRO,FRENTE 1,carretel,32,,,,00000011,Null,0.1,-19.393103/-48.333553,0.26,Null,8.0,206.0,4559M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.1,0.26,8.0,206.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-21 11:50:13,000",bf009799-3b08-4447-85bb-89e8bf783f06,26,Device/RADCOM_1160,GERAL,CEDRO,FRENTE 1,carretel,34,,,,00000011,-19.376532/-48.335891,0.01,Null,0.4,-19.376532/-48.335891,10.0,252.0,4447M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.01,0.4,10.0,252.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:50:13,000",bf009799-3b08-4447-85bb-89e8bf783f06,26,Device/RADCOM_1160,GERAL,CEDRO,FRENTE 1,carretel,36,,,,00000011,-19.389943/-48.314177,0.1,Null,0.49,-19.389943/-48.314177,6.0,164.0,4632M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.1,0.49,6.0,164.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-21 11:51:13,000",581842f1-a9fc-4674-9b05-96670b4d1837,18,Device/RADCOM_2509,GERAL,USA MURILLO,MÓDULO 5,bomba,50,1.59,776,86,00000000,-19.386260/-48.333504,,,,,,,,1,1,OK,,,1,0,1.59,776.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:51:13,000",581842f1-a9fc-4674-9b05-96670b4d1837,18,Device/RADCOM_2509,GERAL,USA MURILLO,MÓDULO 5,bomba,51,1.34,868,57,00000000,-19.377192/-48.304422,,,,,,,,1,1,OK,,,1,0,1.34,868.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:51:13,000",581842f1-a9fc-4674-9b05-96670b4d1837,18,Device/RADCOM_2509,GERAL,USA MURILLO,MÓDULO 5,carretel,52,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-21 11:51:13,000",581842f1-a9fc-4674-9b05-96670b4d1837,18,Device/RADCOM_2509,GERAL,USA MURILLO,MÓDULO 5,carretel,54,,,,00000011,-19.400734/-48.286680,0.1,-19.372888/-48.339017,0.24,-19.400734/-48.286680,8.0,287.0,3958M00,1,1,OK,1.0,1.0,1,0,,,0.1,0.24,8.0,287.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:51:13,000",581842f1-a9fc-4674-9b05-96670b4d1837,18,Device/RADCOM_2509,GERAL,USA MURILLO,MÓDULO 5,carretel,56,,,,00000011,-19.390181/-48.328104,0.02,-19.382192/-48.306954,0.44,-19.390181/-48.328104,0.0,286.0,4865M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.02,0.44,0.0,286.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-21 11:52:13,000",84744a34-cce1-4323-bd8c-1a2b568b3e7e,75,Device/RADCOM_4406,GERAL,USA LUCIANO,MÓDULO 3,bomba,50,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-21 11:52:13,000",84744a34-cce1-4323-bd8c-1a2b568b3e7e,75,Device/RADCOM_4406,GERAL,USA LUCIANO,MÓDULO 3,bomba,51,1.54,1095,76,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.54,1095.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-21 11:52:13,000",84744a34-cce1-4323-bd8c-1a2b568b3e7e,75,Device/RADCOM_4406,GERAL,USA LUCIANO,MÓDULO 3,carretel,52,,,,00000011,-19.376655/-48.300440,Null,Null,0.32,-19.376655/-48.300440,6.0,290.0,4402M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.32,6.0,290.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-21 11:52:13,000",84744a34-cce1-4323-bd8c-1a2b568b3e7e,75,Device/RADCOM_4406,GERAL,USA LUCIANO,MÓDULO 3,carretel,54,,,,00000011,-19.392332/-48.302869,0.11,-19.392445/-48.333008,0.1,-19.392332/-48.302869,3.0,270.0,3714M00,1,1,OK,1.0,1.0,1,0,,,0.11,0.1,3.0,270.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
